Jul.Day YYYY/MM/DD Wdy USD/XAU USD/XAG USD/XPT USD/CAD USD/EUR USD/JPY USD/GBP USD/CHF USD/AUD USD/HKD USD/NZD USD/KRW USD/MXN
2454595 2008/05/08 Thu 877.00 16.5800 2002.00 0.98532 1.5408 0.0096255 1.9542 0.95133 0.94295 0.12829 0.77308 0.00096069 0.094926
2454596 2008/05/09 Fri 876.00 16.9700 2076.00 0.99394 1.5448 0.0097068 1.9484 0.95845 0.94156 0.12826 0.76673 0.00095716 0.094603
2454599 2008/05/12 Mon 883.50 16.7400 2054.00 0.99611 1.5533 0.0096304 1.9615 0.95746 0.94661 0.12826 0.77069 0.00095727 0.095338
2454600 2008/05/13 Tue 865.00 17.0800 2062.00 0.99950 1.5512 0.0095772 1.9474 0.95342 0.94223 0.12825 0.76782 0.00095452 0.095352
2454601 2008/05/14 Wed 866.50 16.6900 2032.00 0.99800 1.5463 0.0095060 1.9450 0.94701 0.93483 0.12822 0.76238 0.00095409 0.095319
2454602 2008/05/15 Thu 881.25 16.6000 2065.00 1.00020 1.5491 0.0095579 1.9487 0.94939 0.94128 0.12821 0.75945 0.00095619 0.095529
2454603 2008/05/16 Fri 897.00 16.8300 2136.00 1.00321 1.5590 0.0096278 1.9579 0.95746 0.95385 0.12821 0.77368 0.00096409 0.095857
2454607 2008/05/20 Tue 914.50 17.0300 2142.00 1.00705 1.5666 0.0096455 1.9702 0.96365 0.95972 0.12820 0.77573 0.00095469 0.096183
2454608 2008/05/21 Wed 923.00 17.7700 2170.00 1.01585 1.5771 0.0096760 1.9668 0.97115 0.96434 0.12820 0.78048 0.00096100 0.096466
2454609 2008/05/22 Thu 922.75 17.8200 2170.00 1.01410 1.5703 0.0096117 1.9784 0.96857 0.95518 0.12820 0.78461 0.00095731 0.096299
2454610 2008/05/23 Fri 927.50 18.1000 2182.00 1.01184 1.5784 0.0096883 1.9819 0.97693 0.96064 0.12817 0.78761 0.00095619 0.096195
2454613 2008/05/26 Mon 0.0 0.0 0.0 1.01051 1.5775 0.0096696 1.9825 0.97595 0.96069 0.12814 0.78749 0.00095392 0.096301
2454614 2008/05/27 Tue 906.75 18.1400 2157.00 1.00685 1.5730 0.0096154 1.9754 0.97231 0.95872 0.12810 0.78967 0.00095348 0.096185
2454615 2008/05/28 Wed 902.50 17.2600 2054.00 1.00857 1.5628 0.0095511 1.9805 0.96318 0.96157 0.12812 0.78386 0.00096722 0.096702
2454616 2008/05/29 Thu 883.00 17.1700 1987.00 1.01297 1.5527 0.0094774 1.9759 0.95401 0.95442 0.12812 0.77827 0.00097043 0.097032
2454617 2008/05/30 Fri 885.75 16.8500 2008.00 1.00583 1.5558 0.0094809 1.9791 0.95876 0.95503 0.12813 0.78374 0.00097163 0.096811
2454620 2008/06/02 Mon 888.25 16.8600 2015.00 0.99870 1.5549 0.0095776 1.9665 0.96345 0.95466 0.12814 0.78488 0.00097873 0.096704
2454621 2008/06/03 Tue 879.25 16.8200 2009.00 0.99493 1.5453 0.0094996 1.9650 0.95801 0.95443 0.12812 0.78341 0.00098298 0.097174
2454622 2008/06/04 Wed 883.50 16.6700 1997.00 0.98571 1.5451 0.0095239 1.9547 0.96077 0.96048 0.12807 0.78226 0.00098077 0.096895
2454623 2008/06/05 Thu 878.75 16.6500 1974.00 0.98058 1.5559 0.0094332 1.9560 0.96166 0.95656 0.12807 0.76515 0.00097666 0.096970
2454624 2008/06/06 Fri 890.50 17.1900 2050.00 0.98164 1.5734 0.0094935 1.9695 0.97673 0.96024 0.12805 0.76657 0.00096986 0.096447
2454627 2008/06/09 Mon 896.25 17.4600 2047.00 0.97800 1.5717 0.0094279 1.9755 0.97682 0.95227 0.12807 0.76215 0.00096822 0.096499
2454628 2008/06/10 Tue 878.00 16.9400 2032.00 0.97628 1.5472 0.0093283 1.9543 0.96115 0.94474 0.12805 0.75076 0.00097335 0.096251
2454629 2008/06/11 Wed 876.25 16.5800 2022.00 0.98290 1.5561 0.0093650 1.9646 0.96815 0.94860 0.12805 0.75634 0.00097012 0.095822
2454630 2008/06/12 Thu 862.25 16.5900 2005.00 0.97733 1.5417 0.0092631 1.9466 0.95768 0.93423 0.12793 0.75000 0.00096755 0.096248
2454631 2008/06/13 Fri 866.00 16.3100 2043.00 0.97257 1.5367 0.0092657 1.9496 0.95361 0.93882 0.12795 0.75034 0.00095798 0.096460
2454634 2008/06/16 Mon 888.25 16.7300 2045.00 0.97934 1.5472 0.0092429 1.9635 0.95828 0.94036 0.12804 0.75262 0.00096269 0.096758
2454635 2008/06/17 Tue 881.50 17.2200 2047.00 0.98049 1.5518 0.0092568 1.9542 0.95892 0.94274 0.12805 0.75370 0.00097853 0.096922
2454636 2008/06/18 Wed 887.50 17.0000 2103.00 0.98174 1.5500 0.0092538 1.9569 0.96024 0.94404 0.12810 0.75614 0.00097094 0.097134
2454637 2008/06/19 Thu 903.00 17.2200 2067.00 0.98697 1.5501 0.0092627 1.9730 0.95618 0.94986 0.12809 0.76185 0.00097217 0.096911
2454638 2008/06/20 Fri 907.50 17.4400 2068.00 0.98309 1.5625 0.0093079 1.9734 0.96657 0.95389 0.12811 0.76239 0.00096933 0.097316
2454641 2008/06/23 Mon 881.00 17.1900 2045.00 0.98396 1.5491 0.0092689 1.9608 0.95474 0.95060 0.12808 0.75637 0.00096428 0.097097
2454642 2008/06/24 Tue 889.50 16.8500 2037.00 0.98658 1.5592 0.0092788 1.9707 0.96290 0.95728 0.12809 0.75898 0.00096784 0.097149
2454643 2008/06/25 Wed 882.75 16.7000 2012.00 0.98668 1.5569 0.0092343 1.9672 0.95925 0.95382 0.12809 0.75609 0.00096694 0.097178
2454644 2008/06/26 Thu 909.50 16.8800 2068.00 0.98804 1.5737 0.0093202 1.9872 0.97332 0.95712 0.12812 0.75684 0.00096038 0.097342
2454645 2008/06/27 Fri 919.50 17.4000 2053.00 0.98785 1.5748 0.0094083 1.9938 0.97965 0.96098 0.12816 0.76173 0.00095920 0.097066
2454648 2008/06/30 Mon 930.25 17.6500 2064.00 0.98174 1.5748 0.0094178 1.9906 0.98007 0.95622 0.12825 0.76075 0.00095523 0.097045
2454650 2008/07/02 Wed 935.25 17.9200 2070.00 0.98726 1.5869 0.0094452 1.9924 0.98510 0.96337 0.12824 0.76158 0.00096456 0.096416
2454651 2008/07/03 Thu 934.00 18.3100 2033.00 0.97982 1.5709 0.0093631 1.9825 0.97325 0.96022 0.12824 0.75632 0.00095728 0.096434
2454652 2008/07/04 Fri 931.25 18.0100 2012.00 0.98474 1.5710 0.0093727 1.9831 0.97676 0.96346 0.12821 0.75943 0.00095322 0.096731
2454655 2008/07/07 Mon 916.75 17.8500 1990.00 0.98299 1.5646 0.0092971 1.9697 0.96825 0.95301 0.12816 0.75199 0.00095645 0.096884
2454656 2008/07/08 Tue 921.00 17.6200 1987.00 0.97972 1.5653 0.0093151 1.9685 0.96855 0.95337 0.12816 0.75145 0.00097384 0.096728
2454657 2008/07/09 Wed 927.25 17.8200 1969.00 0.98931 1.5744 0.0093352 1.9811 0.97062 0.95845 0.12816 0.76128 0.00100119 0.097032
2454658 2008/07/10 Thu 939.50 18.1700 1999.00 0.98990 1.5772 0.0093427 1.9774 0.97248 0.96218 0.12815 0.75777 0.00100178 0.097040
2454659 2008/07/11 Fri 962.75 18.3800 2030.00 0.99088 1.5898 0.0094203 1.9895 0.98226 0.96730 0.12813 0.76110 0.00099980 0.097008
2454662 2008/07/14 Mon 968.00 18.6900 2017.00 0.99394 1.5914 0.0094175 1.9928 0.98429 0.97208 0.12814 0.76434 0.00099592 0.097128
2454663 2008/07/15 Tue 986.00 19.3000 1987.00 0.99800 1.5925 0.0095429 2.0048 0.99112 0.98024 0.12825 0.77245 0.00099401 0.096877
2454664 2008/07/16 Wed 977.50 18.8300 1951.00 0.99830 1.5846 0.0095587 1.9992 0.98523 0.97594 0.12822 0.77179 0.00099331 0.097464
2454665 2008/07/17 Thu 965.50 18.6700 1893.00 0.99840 1.5860 0.0094488 2.0038 0.98063 0.97504 0.12824 0.76568 0.00098842 0.097784
2454666 2008/07/18 Fri 959.75 18.5500 1849.00 0.99473 1.5855 0.0093673 1.9983 0.97971 0.97265 0.12826 0.76246 0.00098677 0.098001
2454669 2008/07/21 Mon 960.50 18.3500 1852.00 0.99790 1.5877 0.0093683 1.9978 0.97974 0.97475 0.12825 0.75960 0.00098194 0.098314
2454670 2008/07/22 Tue 961.50 18.6000 1865.00 0.99157 1.5811 0.0093367 1.9941 0.97243 0.97144 0.12827 0.76024 0.00098562 0.098760
2454671 2008/07/23 Wed 926.50 17.5900 1771.00 0.99128 1.5708 0.0092863 2.0020 0.96412 0.96352 0.12821 0.75159 0.00099029 0.099524
2454672 2008/07/24 Thu 928.00 17.5200 1729.00 0.98873 1.5656 0.0092920 1.9832 0.96242 0.95679 0.12822 0.74155 0.00099268 0.099763
2454673 2008/07/25 Fri 920.50 17.5500 1726.00 0.98386 1.5686 0.0092690 1.9880 0.96281 0.95612 0.12820 0.74173 0.00099272 0.099764
2454676 2008/07/28 Mon 923.50 17.4700 1756.00 0.97828 1.5745 0.0093024 1.9941 0.96771 0.95715 0.12820 0.74496 0.00099393 0.099296
2454677 2008/07/29 Tue 916.75 17.4200 1757.00 0.97456 1.5586 0.0092418 1.9805 0.95653 0.95078 0.12816 0.73638 0.00099308 0.099406
2454678 2008/07/30 Wed 897.50 17.1200 1726.00 0.97637 1.5558 0.0092433 1.9809 0.95372 0.94327 0.12814 0.73443 0.00098809 0.099590
2454679 2008/07/31 Thu 918.00 17.4800 1758.00 0.97494 1.5592 0.0092522 1.9803 0.95359 0.94170 0.12817 0.73384 0.00098859 0.099639
2454680 2008/08/01 Fri 912.50 17.5900 1675.00 0.97532 1.5567 0.0092929 1.9743 0.95406 0.93163 0.12812 0.72671 0.00098410 0.100263
2454684 2008/08/05 Tue 882.00 16.6700 1564.00 0.95914 1.5466 0.0092413 1.9531 0.94801 0.91569 0.12813 0.72559 0.00098312 0.100806
2454685 2008/08/06 Wed 879.50 16.7400 1612.00 0.95511 1.5409 0.0091414 1.9478 0.94308 0.90774 0.12811 0.71777 0.00098472 0.100478
2454686 2008/08/07 Thu 871.50 16.5900 1600.00 0.95138 1.5340 0.0091371 1.9438 0.94187 0.90781 0.12813 0.71477 0.00098373 0.099895
2454687 2008/08/08 Fri 852.50 15.7600 1552.00 0.93651 1.5047 0.0090822 1.9192 0.92583 0.89127 0.12799 0.70472 0.00097116 0.098708
2454690 2008/08/11 Mon 852.50 15.3350 1543.00 0.93668 1.4958 0.0090839 1.9143 0.92338 0.88676 0.12807 0.70082 0.00096759 0.098632
2454691 2008/08/12 Tue 817.75 14.4500 1494.00 0.93985 1.4901 0.0091080 1.9004 0.91899 0.87566 0.12808 0.69887 0.00096617 0.098308
2454692 2008/08/13 Wed 818.50 14.6800 1485.00 0.93835 1.4894 0.0091977 1.8681 0.92109 0.86732 0.12806 0.69663 0.00096181 0.097964
2454693 2008/08/14 Thu 818.00 14.8600 1512.00 0.94162 1.4857 0.0091112 1.8714 0.91638 0.87081 0.12804 0.69953 0.00096139 0.098305
2454694 2008/08/15 Fri 786.50 12.8200 1400.00 0.94260 1.4693 0.0090508 1.8648 0.91225 0.86747 0.12797 0.70563 0.00096239 0.098030
2454697 2008/08/18 Mon 796.25 13.0100 1384.00 0.94295 1.4730 0.0090862 1.8673 0.91249 0.87119 0.12800 0.71231 0.00095898 0.098633
2454698 2008/08/19 Tue 788.75 13.0100 1319.00 0.94277 1.4746 0.0091166 1.8654 0.91506 0.87103 0.12802 0.71217 0.00095126 0.098143
2454699 2008/08/20 Wed 815.75 13.2700 1365.00 0.94091 1.4701 0.0090920 1.8602 0.90836 0.87119 0.12806 0.71086 0.00095502 0.098608
2454700 2008/08/21 Thu 833.50 13.5900 1412.00 0.95639 1.4874 0.0092273 1.8757 0.92053 0.87835 0.12810 0.71815 0.00094969 0.098986
2454701 2008/08/22 Fri 824.00 13.6200 1427.00 0.95621 1.4799 0.0091012 1.8541 0.91145 0.86871 0.12810 0.71046 0.00093804 0.098872
2454704 2008/08/25 Mon 0.0 0.0 0.0 0.95566 1.4803 0.0091638 1.8586 0.91523 0.86755 0.12808 0.70891 0.00092699 0.098815
2454705 2008/08/26 Tue 827.00 13.0500 1425.00 0.95393 1.4659 0.0091042 1.8386 0.90880 0.85596 0.12808 0.69675 0.00091959 0.098254
2454706 2008/08/27 Wed 827.00 13.7600 1440.00 0.95365 1.4683 0.0091131 1.8317 0.90835 0.85523 0.12808 0.69807 0.00092218 0.098608
2454707 2008/08/28 Thu 838.25 13.7800 1494.00 0.95003 1.4687 0.0091279 1.8258 0.90947 0.86196 0.12809 0.70169 0.00092438 0.097948
2454708 2008/08/29 Fri 833.00 13.7600 1479.00 0.94109 1.4668 0.0092001 1.8190 0.90740 0.85620 0.12814 0.69895 0.00091850 0.097120
2454712 2008/09/02 Tue 798.50 13.1800 1380.00 0.93449 1.4521 0.0091861 1.7851 0.90328 0.83572 0.12809 0.68601 0.00088310 0.096253
2454713 2008/09/03 Wed 803.50 12.7900 1392.00 0.94277 1.4488 0.0092439 1.7793 0.90459 0.83502 0.12808 0.68436 0.00088338 0.096351
2454714 2008/09/04 Thu 805.75 13.0200 1412.00 0.93967 1.4358 0.0092793 1.7687 0.90124 0.82973 0.12807 0.67938 0.00087108 0.095565
2454715 2008/09/05 Fri 808.50 12.7000 1387.00 0.93976 1.4272 0.0093496 1.7684 0.90001 0.81063 0.12805 0.66610 0.00089465 0.095292
2454718 2008/09/08 Mon 808.00 12.3800 1376.00 0.93493 1.4122 0.0092614 1.7538 0.88425 0.81423 0.12818 0.66932 0.00092465 0.095082
2454719 2008/09/09 Tue 781.75 12.0400 1270.00 0.93642 1.4173 0.0093333 1.7670 0.88885 0.80804 0.12823 0.67179 0.00090832 0.095140
2454720 2008/09/10 Wed 775.75 11.2700 1213.00 0.93127 1.4018 0.0092708 1.7545 0.88014 0.80341 0.12821 0.66614 0.00091637 0.094338
2454721 2008/09/11 Thu 740.75 10.6600 1170.00 0.92627 1.3937 0.0093738 1.7496 0.87746 0.79779 0.12825 0.65061 0.00090126 0.093831
2454722 2008/09/12 Fri 750.25 10.8000 1187.00 0.94260 1.4171 0.0093025 1.7894 0.88218 0.81686 0.12826 0.66302 0.00090395 0.094542
2454725 2008/09/15 Mon 0.0 0.0 0.0 0.93659 1.4181 0.0094596 1.7890 0.89379 0.80819 0.12831 0.66002 0.00090381 0.093350
2454726 2008/09/16 Tue 779.50 10.8800 1081.00 0.93162 1.4151 0.0095211 1.7801 0.89295 0.79383 0.12858 0.65828 0.00086268 0.093143
2454727 2008/09/17 Wed 813.00 10.7700 1073.00 0.92739 1.4133 0.0095521 1.7891 0.89224 0.78299 0.12850 0.65362 0.00089585 0.091802
2454728 2008/09/18 Thu 863.00 12.9000 1132.00 0.93449 1.4383 0.0095318 1.8184 0.90992 0.79871 0.12853 0.67124 0.00086627 0.092160
2454729 2008/09/19 Fri 869.00 12.1500 1155.00 0.95511 1.4390 0.0093285 1.8292 0.89990 0.82866 0.12858 0.68615 0.00087679 0.094269
2454732 2008/09/22 Mon 889.00 12.9850 1197.00 0.96321 1.4695 0.0094028 1.8483 0.92295 0.84406 0.12869 0.69360 0.00088615 0.094394
2454733 2008/09/23 Tue 899.00 13.3800 1210.00 0.96572 1.4735 0.0094583 1.8554 0.92467 0.83776 0.12889 0.68421 0.00087301 0.093240
2454734 2008/09/24 Wed 896.00 13.2900 1225.00 0.96609 1.4654 0.0094310 1.8499 0.91827 0.83644 0.12885 0.68602 0.00086658 0.092648
2454735 2008/09/25 Thu 888.50 13.3400 1195.00 0.96731 1.4641 0.0093906 1.8408 0.91885 0.83585 0.12864 0.68330 0.00086380 0.092851
2454736 2008/09/26 Fri 902.00 13.1800 1140.00 0.96628 1.4595 0.0094270 1.8399 0.91816 0.82907 0.12869 0.68548 0.00086096 0.092627
2454739 2008/09/29 Mon 905.00 13.0600 1093.00 0.96209 1.4380 0.0095122 1.8041 0.91197 0.81239 0.12881 0.67818 0.00084376 0.091563
2454740 2008/09/30 Tue 884.50 12.9600 1004.00 0.94349 1.4080 0.0094348 1.7802 0.89376 0.79017 0.12876 0.66865 0.00082838 0.091122
2454741 2008/10/01 Wed 880.00 12.2800 1010.00 0.94260 1.4058 0.0094260 1.7802 0.89207 0.79348 0.12875 0.67829 0.00084174 0.091149
2454742 2008/10/02 Thu 852.00 12.2500 995.00 0.92859 1.3853 0.0094995 1.7654 0.88179 0.77686 0.12868 0.66413 0.00081716 0.089953
2454743 2008/10/03 Fri 828.00 11.2000 959.00 0.92490 1.3817 0.0094525 1.7742 0.88522 0.77488 0.12867 0.66214 0.00081576 0.089881
2454746 2008/10/06 Mon 875.50 11.2900 983.00 0.90686 1.3508 0.0098758 1.7377 0.87286 0.71379 0.12870 0.62628 0.00078806 0.085499
2454747 2008/10/07 Tue 876.75 11.6400 1008.00 0.90432 1.3649 0.0097757 1.7590 0.87719 0.72156 0.12863 0.63601 0.00075240 0.082529
2454748 2008/10/08 Wed 903.50 11.6500 1004.00 0.88897 1.3679 0.0100187 1.7308 0.88755 0.66886 0.12869 0.60139 0.00071651 0.075989
2454749 2008/10/09 Thu 883.50 11.6400 1027.00 0.87062 1.3645 0.0099338 1.7222 0.88412 0.70138 0.12886 0.61684 0.00072349 0.080794
2454750 2008/10/10 Fri 900.50 11.7400 1001.00 0.83984 1.3469 0.0100529 1.7035 0.89099 0.65298 0.12888 0.59570 0.00076510 0.076779
2454754 2008/10/14 Tue 832.50 10.8900 1032.00 0.86192 1.3659 0.0097828 1.7481 0.88123 0.70514 0.12887 0.62403 0.00082917 0.080417
2454755 2008/10/15 Wed 847.00 10.9200 985.00 0.84731 1.3566 0.0098543 1.7433 0.88129 0.68302 0.12891 0.61786 0.00080749 0.078512
2454756 2008/10/16 Thu 802.50 9.9900 917.00 0.83668 1.3416 0.0099565 1.7239 0.88236 0.67069 0.12891 0.60977 0.00072875 0.076222
2454757 2008/10/17 Fri 784.50 9.5600 856.00 0.84581 1.3460 0.0098621 1.7304 0.88167 0.69035 0.12894 0.61474 0.00074939 0.077933
2454760 2008/10/20 Mon 795.00 9.7900 877.00 0.83500 1.3313 0.0098280 1.7133 0.86865 0.69672 0.12895 0.61874 0.00076403 0.078215
2454761 2008/10/21 Tue 772.00 9.8600 882.00 0.81954 1.3103 0.0099574 1.6837 0.86363 0.68153 0.12898 0.61211 0.00076463 0.075774
2454762 2008/10/22 Wed 744.00 9.8400 852.00 0.80006 1.2835 0.0101368 1.6172 0.85791 0.66966 0.12899 0.59333 0.00070406 0.073558
2454763 2008/10/23 Thu 720.00 9.3400 790.00 0.79536 1.2877 0.0102442 1.6178 0.86018 0.66555 0.12895 0.58896 0.00070945 0.073372
2454764 2008/10/24 Fri 712.50 8.8800 778.00 0.78542 1.2656 0.0106111 1.5843 0.85807 0.61923 0.12898 0.55820 0.00070059 0.074961
2454767 2008/10/27 Mon 730.50 9.0100 763.00 0.77340 1.2446 0.0107193 1.5469 0.86326 0.60727 0.12901 0.54107 0.00068059 0.075297
2454768 2008/10/28 Tue 730.50 9.0900 811.00 0.77262 1.2475 0.0104535 1.5589 0.86116 0.62528 0.12899 0.55211 0.00068686 0.074812
2454769 2008/10/29 Wed 764.00 9.3800 817.00 0.81248 1.2851 0.0102535 1.6297 0.87935 0.66819 0.12901 0.58523 0.00071986 0.077356
2454770 2008/10/30 Thu 755.25 10.0200 841.00 0.81826 1.2850 0.0102610 1.6254 0.87538 0.66942 0.12902 0.58792 0.00080354 0.077694
2454771 2008/10/31 Fri 730.75 9.2800 814.00 0.82203 1.2681 0.0101685 1.6156 0.85672 0.65984 0.12903 0.58126 0.00077682 0.078940
2454774 2008/11/03 Mon 729.50 10.0500 821.00 0.84210 1.2718 0.0101053 1.5853 0.85592 0.68219 0.12903 0.59714 0.00079158 0.078139
2454775 2008/11/04 Tue 741.25 9.9500 827.00 0.86964 1.3020 0.0099487 1.6093 0.85999 0.70032 0.12903 0.61188 0.00079485 0.080224
2454776 2008/11/05 Wed 753.75 10.2800 870.00 0.86237 1.3040 0.0101069 1.6153 0.86159 0.69696 0.12903 0.60693 0.00078820 0.079122
2454777 2008/11/06 Thu 754.50 10.4100 862.00 0.84617 1.2755 0.0101963 1.5797 0.85133 0.67871 0.12903 0.59502 0.00075055 0.077069
2454778 2008/11/07 Fri 735.25 10.1300 849.00 0.84495 1.2775 0.0101901 1.5786 0.85011 0.67258 0.12903 0.58944 0.00076214 0.077795
2454781 2008/11/10 Mon 753.00 10.3100 880.00 0.83738 1.2760 0.0102077 1.5636 0.84843 0.67535 0.12903 0.58684 0.00075197 0.078011
2454783 2008/11/12 Wed 724.75 9.6500 824.00 0.81334 1.2555 0.0104677 1.5009 0.84758 0.64416 0.12902 0.56380 0.00073689 0.076397
2454784 2008/11/13 Thu 713.50 9.3650 826.00 0.81202 1.2525 0.0104263 1.4798 0.83362 0.64003 0.12902 0.55599 0.00071701 0.075217
2454785 2008/11/14 Fri 747.50 9.3300 845.00 0.81653 1.2730 0.0103454 1.4859 0.84241 0.66245 0.12903 0.56202 0.00071446 0.076900
2454788 2008/11/17 Mon 734.00 9.5000 814.00 0.81893 1.2726 0.0103022 1.5028 0.83646 0.65613 0.12903 0.55982 0.00070838 0.076431
2454789 2008/11/18 Tue 738.00 9.3800 819.00 0.81706 1.2688 0.0102704 1.5040 0.83495 0.65732 0.12903 0.55462 0.00069042 0.076060
2454790 2008/11/19 Wed 762.00 9.4000 826.00 0.80841 1.2597 0.0103314 1.5091 0.82611 0.65012 0.12903 0.55028 0.00069119 0.076031
2454791 2008/11/20 Thu 738.00 9.3900 797.00 0.77791 1.2523 0.0105251 1.4790 0.81976 0.61898 0.12903 0.53077 0.00066744 0.073730
2454792 2008/11/21 Fri 774.50 9.1700 812.00 0.77797 1.2528 0.0104792 1.4822 0.81726 0.62533 0.12901 0.53096 0.00066905 0.071697
2454795 2008/11/24 Mon 822.50 10.0400 843.00 0.81633 1.2890 0.0103429 1.5175 0.83543 0.65012 0.12899 0.54702 0.00066122 0.074245
2454796 2008/11/25 Tue 820.50 10.3300 867.00 0.81907 1.3030 0.0104677 1.5348 0.84307 0.64878 0.12895 0.54648 0.00066590 0.075330
2454797 2008/11/26 Wed 812.50 10.3000 0.0 0.81024 1.2824 0.0104764 1.5220 0.82871 0.64673 0.12893 0.54902 0.00067655 0.075620
2454798 2008/11/27 Thu 814.00 10.2600 860.00 0.81110 1.2891 0.0104713 1.5381 0.83316 0.66015 0.12901 0.55430 0.00067727 0.075562
2454799 2008/11/28 Fri 814.50 10.1200 876.00 0.80828 1.2695 0.0104753 1.5346 0.82169 0.65438 0.12903 0.54963 0.00068057 0.074685
2454802 2008/12/01 Mon 778.00 9.9100 810.00 0.80795 1.2633 0.0106730 1.4841 0.82807 0.64442 0.12901 0.53519 0.00069403 0.073701
2454803 2008/12/02 Tue 780.00 9.4100 810.00 0.80509 1.2725 0.0106755 1.4947 0.82916 0.64415 0.12900 0.53144 0.00068271 0.074261
2454804 2008/12/03 Wed 766.25 9.4300 804.00 0.79536 1.2671 0.0107214 1.4778 0.82359 0.64805 0.12899 0.53352 0.00068083 0.073809
2454805 2008/12/04 Thu 773.25 9.5800 794.00 0.79745 1.2839 0.0107735 1.4789 0.83533 0.65263 0.12900 0.53844 0.00067544 0.074003
2454806 2008/12/05 Fri 749.00 9.4600 788.00 0.77107 1.2653 0.0108489 1.4606 0.81703 0.63428 0.12901 0.52471 0.00067777 0.072465
2454809 2008/12/08 Mon 767.25 9.7300 842.00 0.79542 1.2938 0.0107779 1.4831 0.83073 0.66402 0.12902 0.54439 0.00069043 0.074260
2454810 2008/12/09 Tue 767.75 9.8300 807.00 0.79346 1.2938 0.0108149 1.4775 0.82901 0.65992 0.12903 0.54312 0.00069428 0.074038
2454811 2008/12/10 Wed 802.25 9.9600 824.00 0.79637 1.3022 0.0107590 1.4828 0.83667 0.66139 0.12903 0.54766 0.00071753 0.074158
2454812 2008/12/11 Thu 827.75 10.3900 842.00 0.82082 1.3294 0.0108758 1.4952 0.84232 0.67775 0.12903 0.55536 0.00073709 0.076303
2454813 2008/12/12 Fri 826.50 10.0700 801.00 0.80308 1.3349 0.0109541 1.4872 0.84766 0.65765 0.12903 0.54457 0.00072920 0.073900
2454816 2008/12/15 Mon 826.00 10.3300 834.00 0.80958 1.3662 0.0110266 1.5274 0.86278 0.67123 0.12903 0.55529 0.00073349 0.075154
2454817 2008/12/16 Tue 838.25 10.5000 830.00 0.81706 1.3809 0.0111120 1.5316 0.87662 0.67734 0.12902 0.56492 0.00074107 0.075587
2454818 2008/12/17 Wed 870.00 10.9800 855.00 0.82932 1.4352 0.0113783 1.5458 0.92121 0.69622 0.12903 0.58865 0.00075469 0.075900
2454819 2008/12/18 Thu 855.25 11.2900 862.00 0.83577 1.4295 0.0111325 1.5100 0.92787 0.69837 0.12903 0.59331 0.00077811 0.075779
2454820 2008/12/19 Fri 835.75 10.6100 848.00 0.81466 1.3868 0.0111772 1.4851 0.89963 0.68033 0.12903 0.57507 0.00077556 0.076195
2454823 2008/12/22 Mon 849.00 10.9700 858.00 0.82048 1.3952 0.0111011 1.4804 0.91328 0.68288 0.12902 0.57409 0.00076387 0.075828
2454824 2008/12/23 Tue 843.50 10.7000 851.00 0.82196 1.3964 0.0110390 1.4758 0.92101 0.68034 0.12903 0.56674 0.00074799 0.075620
2454825 2008/12/24 Wed 0.0 10.2900 0.0 0.82474 1.3963 0.0110268 1.4671 0.92668 0.68231 0.12902 0.57418 0.00076536 0.074977
2454830 2008/12/29 Mon 880.25 10.9300 904.00 0.82190 1.4232 0.0110874 1.4590 0.95997 0.69475 0.12903 0.58198 0.00079149 0.073921
2454831 2008/12/30 Tue 869.75 10.8300 898.00 0.81853 1.4085 0.0110666 1.4395 0.94622 0.69051 0.12903 0.57665 0.00079397 0.072612
